Pressure;T1;T2;T3;T4;T5;T6;T7;T8;T9;T10;T11;T12;T13;T14;L;V;D;B;F;Ethanol concentration
1.01;350.81;350.84;350.87;350.91;350.95;351.01;351.09;351.19;351.34;351.59;352.05;353.1;355.79;365.83;1040;1300;260;390;650;0.85668
1.01;350.81;350.83;350.86;350.9;350.94;351;351.07;351.17;351.31;351.54;351.96;352.91;354.86;363.57;1040;1300;260;390;650;0.85853
1.01;350.81;350.83;350.86;350.89;350.94;350.99;351.06;351.16;351.3;351.52;351.92;352.81;354.4;362.07;1040;1300;260;390;650;0.85977
1.01;350.8;350.83;350.86;350.89;350.93;350.99;351.05;351.15;351.29;351.5;351.9;352.76;354.15;361.15;1040;1300;260;390;650;0.86057
1.01;350.8;350.83;350.86;350.89;350.93;350.98;351.05;351.15;351.28;351.5;351.88;352.73;354.02;360.61;1040;1300;260;390;650;0.86107
1.01;350.8;350.83;350.86;350.89;350.93;350.98;351.05;351.14;351.28;351.49;351.87;352.71;353.94;360.29;1040;1300;260;390;650;0.86139
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.28;351.49;351.87;352.7;353.9;360.11;1040;1300;260;390;650;0.86158
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.87;352.69;353.88;360;1040;1300;260;390;650;0.86169
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.86;352.69;353.86;359.94;1040;1300;260;390;650;0.86176
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.86;352.69;353.85;359.9;1040;1300;260;390;650;0.8618
1.01;350.82;350.9;350.97;351.04;351.12;351.22;351.35;351.53;351.79;352.16;352.71;353.54;355.29;363.48;130;390;260;90;350;0.85272
1.01;350.86;351.01;351.13;351.24;351.36;351.51;351.69;351.92;352.23;352.65;353.27;354.3;359.3;369.16;130;390;260;90;350;0.83432
1.01;350.91;351.13;351.3;351.45;351.61;351.79;352.01;352.3;352.7;353.33;354.57;357.11;367.31;372.2;130;390;260;90;350;0.81326
1.01;350.97;351.24;351.46;351.66;351.86;352.1;352.41;352.89;353.79;355.87;359.2;360.98;370.53;372.78;130;390;260;90;350;0.79361
1.01;350.91;350.96;351.03;351.12;351.23;351.38;351.62;352.03;352.9;355.37;361.65;365.87;371.98;372.95;1040;1300;260;390;650;0.81519
1.01;350.86;350.91;350.96;351.03;351.11;351.23;351.4;351.67;352.17;353.29;356.68;363.34;371.34;372.88;1040;1300;260;390;650;0.83222
1.01;350.84;350.88;350.92;350.98;351.05;351.14;351.27;351.46;351.78;352.39;353.94;358.64;369.1;372.59;1040;1300;260;390;650;0.84168
1.01;350.83;350.86;350.9;350.95;351.01;351.08;351.19;351.33;351.56;351.96;352.82;355.3;364.43;371.71;1040;1300;260;390;650;0.84783
1.01;350.82;350.85;350.88;350.93;350.98;351.04;351.13;351.25;351.44;351.74;352.34;353.85;359.44;369.79;1040;1300;260;390;650;0.85221
1.01;350.81;350.84;350.87;350.91;350.96;351.02;351.1;351.2;351.36;351.62;352.11;353.25;356.53;367.07;1040;1300;260;390;650;0.85541
1.01;350.81;350.84;350.87;350.9;350.95;351;351.08;351.18;351.32;351.56;351.99;352.98;355.2;364.51;1040;1300;260;390;650;0.85769
1.01;350.81;350.83;350.86;350.9;350.94;350.99;351.06;351.16;351.3;351.53;351.94;352.85;354.57;362.67;1040;1300;260;390;650;0.85923
1.01;350.81;350.83;350.86;350.89;350.93;350.99;351.06;351.15;351.29;351.51;351.91;352.78;354.25;361.51;1040;1300;260;390;650;0.86023
1.01;350.8;350.83;350.86;350.89;350.93;350.98;351.05;351.15;351.28;351.5;351.89;352.74;354.07;360.82;1040;1300;260;390;650;0.86086
1.01;350.8;350.83;350.86;350.89;350.93;350.98;351.05;351.14;351.28;351.49;351.88;352.72;353.97;360.42;1040;1300;260;390;650;0.86126
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.28;351.49;351.87;352.7;353.92;360.18;1040;1300;260;390;650;0.8615
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.28;351.49;351.87;352.7;353.89;360.04;1040;1300;260;390;650;0.86164
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.87;352.69;353.87;359.96;1040;1300;260;390;650;0.86173
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.86;352.69;353.86;359.92;1040;1300;260;390;650;0.86179
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.86;352.69;353.85;359.89;1040;1300;260;390;650;0.86182
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.49;351.86;352.69;353.85;359.87;1040;1300;260;390;650;0.86184
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.69;353.85;359.87;1040;1300;260;390;650;0.86185
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.69;353.84;359.86;1040;1300;260;390;650;0.86186
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.69;353.84;359.86;1040;1300;260;390;650;0.86186
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.68;353.84;359.85;1040;1300;260;390;650;0.86186
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.68;353.84;359.85;1040;1300;260;390;650;0.86186
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.68;353.84;359.85;1040;1300;260;390;650;0.86186
1.01;350.8;350.83;350.85;350.89;350.93;350.98;351.05;351.14;351.27;351.48;351.86;352.68;353.84;359.85;1040;1300;260;390;650;0.86186
1.01;350.82;350.9;350.97;351.04;351.12;351.22;351.35;351.53;351.79;352.16;352.71;353.54;355.27;363.41;130;390;260;90;350;0.85277
1.01;350.86;351.01;351.13;351.24;351.36;351.51;351.69;351.92;352.23;352.65;353.26;354.29;359.23;369.11;130;390;260;90;350;0.83436
1.01;350.91;351.13;351.3;351.45;351.61;351.79;352.01;352.3;352.69;353.33;354.55;357.07;367.25;372.19;130;390;260;90;350;0.8133
1.01;350.97;351.24;351.46;351.66;351.86;352.1;352.41;352.88;353.77;355.83;359.16;360.96;370.52;372.78;130;390;260;90;350;0.79365
1.01;350.91;350.96;351.03;351.12;351.23;351.38;351.62;352.03;352.88;355.33;361.58;365.85;371.98;372.95;1040;1300;260;390;650;0.81523
1.01;350.86;350.91;350.96;351.03;351.11;351.23;351.4;351.67;352.16;353.27;356.63;363.29;371.33;372.88;1040;1300;260;390;650;0.83227
1.01;350.84;350.88;350.92;350.98;351.05;351.14;351.27;351.46;351.78;352.39;353.92;358.59;369.07;372.58;1040;1300;260;390;650;0.84172
1.01;350.83;350.86;350.9;350.95;351.01;351.08;351.18;351.33;351.56;351.96;352.81;355.27;364.37;371.69;1040;1300;260;390;650;0.84787
1.01;350.85;350.96;351.05;351.15;351.26;351.4;351.61;351.91;352.39;353.27;355.16;358.55;368.97;372.53;130;390;260;90;350;0.83908
1.01;350.9;351.09;351.25;351.41;351.6;351.84;352.18;352.74;353.83;356.4;359.79;361.2;370.65;372.8;130;390;260;90;350;0.82011
1.01;350.96;351.24;351.49;351.74;352.04;352.48;353.27;355.08;358.65;360.93;361.5;361.61;370.84;372.83;130;390;260;90;350;0.79803
1.01;351.03;351.43;351.8;352.24;352.91;354.28;357.43;360.47;361.42;361.6;361.63;361.64;370.85;372.83;130;390;260;90;350;0.77557
1.01;351.13;351.73;352.43;353.56;356.09;359.72;361.26;361.58;361.63;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.7509
1.01;351.27;352.38;354.22;357.85;360.73;361.48;361.62;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.71744
1.01;351.51;353.66;357.55;360.71;361.49;361.62;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.66913
1.01;351.79;354.76;359.13;361.2;361.58;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.61987
1.01;351.28;351.59;352.16;353.45;357.27;363.85;366.39;366.82;366.87;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.71454
1.01;351.08;351.25;351.51;351.97;352.95;355.72;362.22;366.03;366.76;366.87;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.76263
1.01;350.98;351.09;351.25;351.49;351.9;352.73;355.01;361.07;365.7;366.71;366.86;366.88;372.19;372.97;1040;1300;260;390;650;0.79058
1.01;350.93;351.01;351.11;351.26;351.49;351.88;352.66;354.77;360.59;365.54;366.69;366.86;372.18;372.97;1040;1300;260;390;650;0.80891
1.01;350.96;351.26;351.57;351.98;352.69;354.23;357.75;360.72;361.51;361.64;361.65;361.65;370.86;372.83;130;390;260;90;350;0.79646
1.01;351.07;351.63;352.3;353.36;355.74;359.47;361.2;361.57;361.63;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.76656
1.01;351.22;352.27;353.95;357.38;360.54;361.45;361.61;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.72785
1.01;351.47;353.5;357.23;360.58;361.47;361.62;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.67743
1.01;351.75;354.66;359.02;361.18;361.58;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.6259
1.01;351.98;355.29;359.62;361.31;361.6;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.58936
1.01;352.12;355.62;359.87;361.36;361.6;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.56728
1.01;352.21;355.8;360;361.39;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.55456
1.01;352.26;355.9;360.06;361.4;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54736
1.01;352.29;355.96;360.1;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54331
1.01;352.3;355.99;360.12;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54105
1.01;352.31;356.01;360.13;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53979
1.01;352.32;356.02;360.13;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53909
1.01;352.32;356.02;360.13;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.5387
1.01;352.32;356.03;360.14;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53848
1.01;352.32;356.03;360.14;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53835
1.01;352.32;356.03;360.14;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53828
1.01;352.32;356.03;360.14;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53824
1.01;352.32;356.03;360.14;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53822
1.01;352.32;356.03;360.14;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53821
1.01;351.4;351.81;352.62;354.78;360.66;365.57;366.69;366.86;366.88;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.68982
1.01;351.13;351.34;351.67;352.29;353.79;358.26;364.51;366.52;366.83;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.7493
1.01;351.01;351.14;351.32;351.61;352.14;353.34;356.91;363.53;366.33;366.81;366.87;366.88;372.19;372.97;1040;1300;260;390;650;0.78231
1.01;350.94;351.03;351.15;351.33;351.6;352.09;353.17;356.34;362.97;366.2;366.79;366.87;372.18;372.97;1040;1300;260;390;650;0.8033
1.01;350.9;350.97;351.05;351.17;351.34;351.61;352.09;353.16;356.29;362.92;366.19;366.79;372.17;372.97;1040;1300;260;390;650;0.81782
1.01;350.87;350.93;350.99;351.08;351.2;351.37;351.65;352.15;353.29;356.68;363.32;366.28;372.07;372.96;1040;1300;260;390;650;0.82848
1.01;350.85;350.9;350.95;351.02;351.11;351.23;351.42;351.71;352.27;353.59;357.61;364.11;371.56;372.91;1040;1300;260;390;650;0.83663
1.01;350.84;350.88;350.92;350.98;351.05;351.15;351.28;351.48;351.82;352.49;354.22;359.39;369.63;372.66;1040;1300;260;390;650;0.84303
1.01;350.86;350.99;351.1;351.22;351.36;351.55;351.84;352.3;353.15;355.08;358.69;360.9;370.51;372.78;130;390;260;90;350;0.83357
1.01;350.91;351.14;351.34;351.54;351.79;352.15;352.73;353.89;356.66;360.05;361.31;361.57;370.82;372.82;130;390;260;90;350;0.81313
1.01;350.99;351.32;351.64;351.99;352.47;353.33;355.32;358.97;361.04;361.53;361.62;361.64;370.85;372.83;130;390;260;90;350;0.78923
1.01;351.08;351.58;352.12;352.88;354.38;357.71;360.61;361.45;361.61;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.76383
1.01;351.2;352.07;353.32;355.89;359.64;361.25;361.58;361.63;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.73308
1.01;351.41;353.13;356.37;360.12;361.38;361.6;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.68921
1.01;351.69;354.42;358.74;361.1;361.56;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.63712
1.01;351.93;355.17;359.52;361.29;361.59;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.59668
1.01;351.32;351.65;352.28;353.78;358.23;364.5;366.51;366.83;366.88;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.70743
1.01;351.1;351.28;351.56;352.06;353.16;356.39;363.03;366.22;366.79;366.87;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.75876
1.01;350.99;351.11;351.27;351.52;351.96;352.89;355.5;361.9;365.94;366.75;366.87;366.88;372.19;372.97;1040;1300;260;390;650;0.78815
1.01;350.93;351.01;351.12;351.28;351.52;351.94;352.79;355.18;361.37;365.79;366.73;366.86;372.18;372.97;1040;1300;260;390;650;0.80725
1.01;350.97;351.28;351.6;352.04;352.81;354.53;358.26;360.91;361.55;361.64;361.65;361.65;370.86;372.83;130;390;260;90;350;0.79466
1.01;351.07;351.66;352.37;353.54;356.16;359.81;361.28;361.58;361.63;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.76424
1.01;351.24;352.34;354.16;357.77;360.7;361.48;361.62;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.7246
1.01;351.49;353.6;357.45;360.67;361.49;361.62;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.67333
1.01;351.77;354.72;359.09;361.19;361.58;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.62256
1.01;351.99;355.32;359.65;361.32;361.6;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.58726
1.01;352.13;355.64;359.89;361.37;361.6;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.56605
1.01;352.21;355.81;360;361.39;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.55386
1.01;352.26;355.91;360.07;361.4;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54696
1.01;352.29;355.96;360.1;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54309
1.01;352.3;355.99;360.12;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54093
1.01;352.31;356.01;360.13;361.41;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.53972
1.01;351.4;351.81;352.61;354.75;360.6;365.55;366.69;366.86;366.88;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.69028
1.01;351.13;351.34;351.67;352.29;353.78;358.21;364.48;366.51;366.83;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.74954
1.01;351.01;351.14;351.32;351.61;352.14;353.33;356.87;363.5;366.32;366.81;366.87;366.88;372.19;372.97;1040;1300;260;390;650;0.78246
1.01;350.94;351.03;351.15;351.32;351.6;352.08;353.16;356.31;362.94;366.2;366.79;366.87;372.18;372.97;1040;1300;260;390;650;0.8034
1.01;350.9;350.97;351.05;351.17;351.34;351.61;352.09;353.15;356.26;362.88;366.18;366.79;372.17;372.97;1040;1300;260;390;650;0.8179
1.01;350.87;350.93;350.99;351.08;351.2;351.37;351.65;352.15;353.28;356.65;363.29;366.28;372.07;372.96;1040;1300;260;390;650;0.82854
1.01;350.85;350.9;350.95;351.02;351.11;351.23;351.42;351.71;352.27;353.58;357.58;364.08;371.56;372.9;1040;1300;260;390;650;0.83668
1.01;350.84;350.88;350.92;350.98;351.05;351.14;351.28;351.48;351.82;352.48;354.21;359.36;369.61;372.66;1040;1300;260;390;650;0.84307
1.01;350.83;350.86;350.9;350.95;351.01;351.09;351.19;351.34;351.58;352;352.92;355.61;365.18;371.88;1040;1300;260;390;650;0.84814
1.01;350.82;350.85;350.88;350.93;350.98;351.05;351.14;351.26;351.45;351.76;352.38;353.98;359.99;370.1;1040;1300;260;390;650;0.85216
1.01;350.81;350.84;350.87;350.91;350.96;351.02;351.1;351.21;351.37;351.63;352.13;353.3;356.79;367.42;1040;1300;260;390;650;0.85526
1.01;350.81;350.84;350.87;350.9;350.95;351;351.08;351.18;351.33;351.57;352;353;355.32;364.79;1040;1300;260;390;650;0.85754
1.01;350.83;350.92;350.99;351.06;351.15;351.25;351.4;351.6;351.88;352.3;352.96;354.08;358.44;368.56;130;390;260;90;350;0.84877
1.01;350.87;351.03;351.15;351.28;351.41;351.57;351.77;352.04;352.42;353;354.06;356.25;365.91;371.9;130;390;260;90;350;0.83058
1.01;350.92;351.15;351.33;351.5;351.68;351.9;352.18;352.58;353.27;354.74;357.8;360.42;370.23;372.73;130;390;260;90;350;0.80966
1.01;350.99;351.28;351.52;351.75;352.01;352.36;352.9;354.01;356.66;359.98;361.28;361.56;370.82;372.82;130;390;260;90;350;0.78976
1.01;350.92;350.98;351.07;351.17;351.32;351.55;351.92;352.69;354.79;360.59;365.54;366.69;372.15;372.97;1040;1300;260;390;650;0.81094
1.01;350.88;350.93;350.99;351.07;351.18;351.34;351.58;352;352.88;355.4;361.73;365.9;371.99;372.95;1040;1300;260;390;650;0.82745
1.01;350.85;350.89;350.95;351.01;351.1;351.21;351.38;351.64;352.12;353.18;356.34;363;371.24;372.87;1040;1300;260;390;650;0.83721
1.01;350.84;350.87;350.92;350.97;351.04;351.13;351.25;351.44;351.75;352.33;353.76;358.15;368.7;372.53;1040;1300;260;390;650;0.84398
1.01;350.86;350.98;351.09;351.2;351.33;351.51;351.77;352.19;352.91;354.47;357.8;360.55;370.33;372.75;130;390;260;90;350;0.83478
1.01;350.91;351.13;351.32;351.51;351.74;352.06;352.56;353.51;355.76;359.37;361.14;361.54;370.81;372.82;130;390;260;90;350;0.81479
1.01;350.98;351.3;351.6;351.92;352.35;353.06;354.64;358.06;360.73;361.47;361.61;361.64;370.85;372.83;130;390;260;90;350;0.79143
1.01;351.06;351.54;352.03;352.69;353.9;356.74;360.12;361.35;361.59;361.63;361.64;361.64;370.85;372.83;130;390;260;90;350;0.76687
1.01;351.18;351.97;353.05;355.18;358.96;361.07;361.54;361.63;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.7378
1.01;351.37;352.94;355.84;359.76;361.3;361.59;361.63;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.6964
1.01;351.65;354.27;358.53;361.04;361.55;361.63;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.64432
1.01;351.9;355.09;359.45;361.28;361.59;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.60153
1.01;352.08;355.51;359.8;361.35;361.6;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.57447
1.01;352.18;355.74;359.96;361.38;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.55866
1.01;352.24;355.87;360.04;361.4;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54967
1.01;352.28;355.94;360.09;361.4;361.61;361.64;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.54461
1.01;351.39;351.79;352.58;354.66;360.4;365.48;366.68;366.86;366.88;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.69176
1.01;351.13;351.33;351.66;352.27;353.72;358.04;364.38;366.49;366.83;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.75033
1.01;351.01;351.13;351.32;351.6;352.12;353.29;356.74;363.38;366.29;366.8;366.87;366.88;372.19;372.97;1040;1300;260;390;650;0.78294
1.01;350.94;351.03;351.15;351.32;351.59;352.07;353.12;356.21;362.82;366.17;366.78;366.87;372.18;372.97;1040;1300;260;390;650;0.80372
1.01;350.98;351.32;351.67;352.18;353.1;355.27;359.18;361.19;361.6;361.65;361.65;361.65;370.86;372.83;130;390;260;90;350;0.79082
1.01;351.09;351.74;352.54;353.96;357.1;360.37;361.41;361.6;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.75926
1.01;351.27;352.5;354.63;358.51;360.96;361.53;361.62;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.71766
1.01;351.53;353.81;357.84;360.82;361.52;361.62;361.64;361.64;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.66493
1.01;351.22;351.48;351.93;352.88;355.54;361.97;365.96;366.75;366.87;366.88;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.72944
1.01;351.05;351.2;351.43;351.81;352.57;354.55;360.15;365.39;366.66;366.85;366.88;366.88;372.19;372.97;1040;1300;260;390;650;0.77081
1.01;350.97;351.07;351.21;351.42;351.77;352.44;354.13;359.11;364.96;366.59;366.84;366.88;372.19;372.97;1040;1300;260;390;650;0.79577
1.01;350.92;350.99;351.09;351.22;351.43;351.76;352.41;354.01;358.79;364.8;366.57;366.84;372.18;372.97;1040;1300;260;390;650;0.8125
1.01;350.88;350.94;351.01;351.11;351.25;351.45;351.79;352.45;354.12;359.07;364.94;366.59;372.13;372.97;1040;1300;260;390;650;0.82452
1.01;350.86;350.91;350.97;351.04;351.14;351.28;351.5;351.86;352.57;354.47;359.93;365.32;371.86;372.94;1040;1300;260;390;650;0.83357
1.01;350.84;350.88;350.93;350.99;351.07;351.18;351.33;351.56;351.96;352.81;355.22;361.46;370.68;372.8;1040;1300;260;390;650;0.84061
1.01;350.83;350.87;350.91;350.96;351.02;351.11;351.22;351.39;351.66;352.16;353.31;356.84;367.28;372.3;1040;1300;260;390;650;0.8462
1.01;350.85;350.97;351.07;351.18;351.3;351.47;351.7;352.06;352.68;353.9;356.68;359.94;369.98;372.7;130;390;260;90;350;0.83699
1.01;350.9;351.11;351.29;351.47;351.68;351.96;352.39;353.15;354.85;358.33;360.8;361.46;370.77;372.82;130;390;260;90;350;0.81725
1.01;350.97;351.27;351.55;351.84;352.21;352.8;353.99;356.83;360.15;361.34;361.59;361.63;370.85;372.83;130;390;260;90;350;0.79431
1.01;351.05;351.49;351.93;352.49;353.44;355.62;359.29;361.14;361.55;361.63;361.64;361.64;370.85;372.83;130;390;260;90;350;0.77054
1.01;351.16;351.86;352.77;354.44;357.94;360.72;361.48;361.61;361.64;361.64;361.64;361.64;370.85;372.83;130;390;260;90;350;0.74326
1.01;350.96;351.17;351.34;351.49;351.66;351.84;352.06;352.33;352.65;353.02;353.4;353.71;355.34;362.98;130;390;260;340;600;0.79814
1.01;351;351.27;351.49;351.69;351.87;352.07;352.28;352.52;352.78;353.05;353.32;353.56;354.47;359.71;130;390;260;340;600;0.78448
1.01;351.05;351.36;351.62;351.83;352.03;352.22;352.42;352.63;352.85;353.08;353.3;353.52;354.19;358.34;130;390;260;340;600;0.77152
1.01;351.09;351.43;351.71;351.94;352.14;352.33;352.52;352.71;352.91;353.11;353.31;353.5;354.08;357.74;130;390;260;340;600;0.76098
1.01;351.12;351.48;351.78;352.01;352.22;352.41;352.59;352.78;352.96;353.14;353.32;353.49;354.03;357.48;130;390;260;340;600;0.75299
1.01;351.14;351.52;351.82;352.07;352.28;352.47;352.65;352.82;352.99;353.16;353.33;353.49;354.01;357.36;130;390;260;340;600;0.74712
1.01;351.16;351.55;351.86;352.11;352.33;352.52;352.69;352.86;353.02;353.18;353.34;353.49;354;357.31;130;390;260;340;600;0.74286
1.01;351.17;351.57;351.89;352.15;352.36;352.55;352.73;352.89;353.05;353.2;353.35;353.49;354;357.29;130;390;260;340;600;0.73976
1.01;351.18;351.59;351.91;352.17;352.39;352.58;352.75;352.91;353.07;353.22;353.36;353.49;354;357.28;130;390;260;340;600;0.73749
1.01;351.19;351.6;351.93;352.19;352.41;352.6;352.77;352.93;353.08;353.23;353.36;353.5;354;357.29;130;390;260;340;600;0.73583
1.01;351.19;351.61;351.94;352.21;352.43;352.62;352.79;352.95;353.1;353.24;353.37;353.5;354;357.29;130;390;260;340;600;0.73459
1.01;351.2;351.61;351.95;352.22;352.44;352.63;352.8;352.96;353.11;353.24;353.37;353.5;354.01;357.3;130;390;260;340;600;0.73366
1.01;351.2;351.62;351.96;352.23;352.45;352.64;352.82;352.97;353.12;353.25;353.38;353.5;354.01;357.3;130;390;260;340;600;0.73295
1.01;351.2;351.62;351.96;352.23;352.46;352.65;352.82;352.98;353.12;353.25;353.38;353.5;354.01;357.31;130;390;260;340;600;0.73241
1.01;351.21;351.63;351.97;352.24;352.47;352.66;352.83;352.99;353.13;353.26;353.38;353.5;354.01;357.31;130;390;260;340;600;0.73199
1.01;351.21;351.63;351.97;352.24;352.47;352.66;352.84;352.99;353.13;353.26;353.38;353.5;354.01;357.31;130;390;260;340;600;0.73166
1.01;351.21;351.63;351.97;352.25;352.47;352.67;352.84;352.99;353.13;353.26;353.39;353.5;354.01;357.32;130;390;260;340;600;0.73141
1.01;351.21;351.63;351.97;352.25;352.48;352.67;352.84;353;353.14;353.27;353.39;353.5;354.01;357.32;130;390;260;340;600;0.73121
1.01;351.21;351.63;351.98;352.25;352.48;352.68;352.85;353;353.14;353.27;353.39;353.5;354.01;357.32;130;390;260;340;600;0.73105
1.01;351.21;351.64;351.98;352.25;352.48;352.68;352.85;353;353.14;353.27;353.39;353.5;354.01;357.32;130;390;260;340;600;0.73093
1.01;351.21;351.64;351.98;352.26;352.48;352.68;352.85;353;353.14;353.27;353.39;353.5;354.01;357.32;130;390;260;340;600;0.73083
